Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,path:eco00052,-0.3006467588972901,-0.6946867443176749,0.8665480427046264,0.9673820240648127,1.0,6/17,22.45%,lacZ;galT;galM;galK;pgm;agaV
prerank,path:eco00040,-0.298475193810588,-0.6884689316860259,0.8581314878892734,0.9585014831653208,1.0,6/17,36.73%,rpe;uxuA;uxaC;xylB;kduI;yagE
prerank,path:eco00630,0.2974630552698061,0.6766277186917183,0.8292134831460675,0.9081831432339265,1.0,2/19,5.63%,glnA;gcvH
prerank,path:eco00130,-0.27969390987295345,-0.6520457861112777,0.8861646234676007,0.9786088766661887,1.0,8/18,29.99%,menE;ubiD;ubiE;menH;menA;menC;menB;ubiC
prerank,path:eco04981,-0.3709928825432451,-0.6341755841535769,0.9055258467023173,0.977933406132765,1.0,3/5,27.73%,glyA;thyA;metH
prerank,path:eco03060,-0.2722169126578099,-0.6328449604529327,0.9149659863945578,0.9637911342756614,1.0,5/19,26.18%,tatB;secM;secE;yajC;tatC
prerank,path:eco01503,0.25423053162960024,0.6307899715635564,0.8947368421052632,0.9254809827205198,1.0,8/31,15.48%,arnT;arnC;arnD;arnB;arnA;arnE;amiA;marA
prerank,path:eco00362,0.29733377856141396,0.609995085306579,0.8741258741258742,0.9143048839738103,1.0,5/8,25.82%,paaH;fadI;fadA;paaF;fadJ
prerank,path:eco00860,-0.26810407832577177,-0.5958536660147914,0.9341637010676157,0.9733956505008163,1.0,3/15,19.03%,hemN;hemX;hemA
prerank,path:eco00380,-0.2879153585239715,-0.5159617320172751,0.9840425531914894,0.9939393684482811,1.0,1/5,17.13%,katG
prerank,path:eco03070,-0.20544471726068983,-0.5144193786486468,0.9932546374367622,0.9799038342991,1.0,6/28,26.18%,tatB;tolC;secM;secE;yajC;tatC
