Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,path:eco00550,0.7963710771861012,2.0165601043803636,0.0,0.0028484138469666693,0.002,13/24,6.83%,ftsW;murF;murD;mraY;murC;murE;murG;ddlA;mrcA;ispU;murB;mtgA;ftsI
prerank,path:eco01210,0.7419387176053364,1.9182805691417177,0.002347417840375587,0.011393655387866677,0.016,10/25,6.26%,ilvB;leuC;leuB;ilvI;leuA;ilvD;ilvE;aspC;icd;leuD
prerank,path:eco00290,0.8224153228160698,1.908639903818856,0.0,0.008070505899738895,0.017,8/15,6.26%,ilvB;leuC;leuB;ilvI;leuA;ilvD;ilvE;leuD
prerank,path:eco03010,0.615673805273294,1.8622419946440416,0.0,0.01068155192612501,0.028,31/55,19.30%,rpsF;rplW;rpmI;rplK;rplN;rplX;rplO;rplF;rpsJ;rplI;rpsP;rplA;rplT;rplE;rpsR;rpsD;rplC;rplP;rplS;rpsC;rplR;rpsE;rpsS;rplD;rpsK;rpmC;rplV;rplB;rpmD;rpsM;rplJ
prerank,path:eco00190,0.669938991394507,1.8508210802207519,0.0,0.010254289849080007,0.034,21/34,16.37%,atpF;cyoE;cyoB;nuoB;cyoA;nuoC;nuoE;nuoI;nuoA;cydA;nuoJ;nuoF;atpH;atpE;nuoN;nuoM;nuoL;atpA;nuoG;atpB;nuoH
prerank,path:eco00920,-0.7419712660625217,-1.809570119516719,0.0,0.016151026263127137,0.023,13/24,12.73%,cysA;cysN;cysD;cysC;cysW;cysK;tauA;cysQ;cysH;tauB;cysJ;cysI;tauD
prerank,path:eco00660,0.8711645056244419,1.7601894220981078,0.0,0.0289588741108278,0.11,5/9,6.26%,ilvB;leuC;leuB;ilvI;leuD
prerank,path:eco00260,0.6497867813831085,1.74526489943387,0.004454342984409799,0.030518719788928596,0.133,12/30,13.09%,tynA;thrA;trpB;gcvP;gcvT;trpA;gcvH;thrB;thrC;glyA;serB;ydfG
prerank,path:eco02026,-0.6232191740569196,-1.7158674897920894,0.0,0.04643420050649052,0.125,12/43,14.20%,dksA;csrA;csgD;crr;cyaA;pdeR;flgM;arcA;glgP;gcvA;lsrR;luxS
prerank,path:eco01502,0.906536400747293,1.714063682895436,0.004415011037527594,0.03738543174143753,0.179,5/7,5.01%,murF;mraY;murG;ddlA;dadX
prerank,path:eco00010,-0.6518099625848967,-1.707403893437619,0.005474452554744526,0.034769570427565365,0.138,16/33,18.06%,ptsG;crr;aldB;fbaA;malX;pykF;eno;adhE;gapA;pgk;acs;frmA;pfkB;bglA;adhP;tpiA
prerank,path:eco01230,0.5062943878216184,1.6676187254178207,0.0,0.05681003172561301,0.289,47/96,19.83%,metE;ilvB;leuC;leuB;ilvI;leuA;thrA;prs;trpB;ilvD;ilvE;aspC;icd;metB;trpA;glnA;thrB;leuD;proB;hisB;hisH;thrC;hisG;aroC;proA;glyA;argA;argH;serB;asnB;hisD;metH;acnB;metC;ilvN;hisA;pheA;proC;asnA;hisF;ilvA;ilvM;aroB;dapA;gltB;gltD;serA
prerank,path:eco01320,-0.8820649755229194,-1.6587327635920677,0.0,0.05232259549825562,0.254,7/7,12.11%,cysN;cysD;cysC;cysK;cysH;cysJ;cysI
prerank,path:eco02060,-0.6653616957097858,-1.6389443692384695,0.01192504258943782,0.05531726495121044,0.313,12/24,21.74%,ptsG;crr;malX;fruA;fruK;ptsI;fruB;chbB;manY;chbA;npr;chbC
