LGO98_RS11810	624.602950676987	5.12899572089741	0.480142043218336	10.6822466254327	1.23252159127074e-26	5.14824268673789e-23
LGO98_RS19715	472.881340872193	-4.77983015754122	0.496598749816401	-9.62513530150527	6.262445315278e-22	8.71941136063873e-19
LGO98_RS20795	1497.66380468373	3.95713303659587	0.410677672968326	9.63561765604208	5.65508728569586e-22	8.71941136063873e-19
LGO98_RS20655	1162.33164631965	-4.75983673802827	0.508068656691316	-9.36849119767719	7.35767458543358e-21	7.68325168583901e-18
LGO98_RS20800	1324.8127015044	3.9028457499323	0.420701889046098	9.27698651123635	1.74339532756587e-20	1.45643245664853e-17
LGO98_RS05285	5095.85032654129	-4.08331491019562	0.441191704233241	-9.25519421833221	2.13841285620517e-20	1.4886917500615e-17
LGO98_RS06035	287.830428735183	4.5125590631899	0.499061135606116	9.04209673171473	1.53694992832106e-19	9.17119978656725e-17
LGO98_RS09750	1999.21082197488	-5.14681261762973	0.575767577180084	-8.93904558300606	3.92545909433485e-19	2.04958032962958e-16
LGO98_RS20790	2029.77137736631	3.62923772666087	0.406823562443733	8.9209132943543	4.62458563908391e-19	2.14632157938372e-16
LGO98_RS20810	944.583571120619	3.69264611499572	0.419262911083073	8.80747143947598	1.28000406854541e-18	5.34657699431418e-16
LGO98_RS22250	819.684764424607	-4.43626767743354	0.51650360243553	-8.58903530684915	8.77025677100408e-18	3.33030568477128e-15
LGO98_RS17150	144.670312455217	6.21173885251488	0.734635069314572	8.4555435916101	2.77790157137987e-17	9.6694123863781e-15
LGO98_RS05290	3387.7557302604	-3.80489947191346	0.452480590745853	-8.40897830698461	4.13597593581659e-17	1.32892088337738e-14
LGO98_RS20805	415.683538712253	3.89608618255317	0.463854121707129	8.39937816702878	4.48849135298241e-17	1.33917345581482e-14
LGO98_RS17095	251.884936760805	4.6851238675685	0.565297766988073	8.28788674070129	1.15278269856636e-16	3.21011555460778e-14
LGO98_RS17105	116.413127883065	7.61214921888587	0.926395262576166	8.21695611624527	2.08733405350678e-16	5.44924646343615e-14
LGO98_RS22255	537.272077138139	-4.01899153003535	0.503288491678354	-7.98546280411245	1.39996072824369e-15	3.43978585992582e-13
LGO98_RS22260	581.738364741824	-3.96697491840735	0.511764441711289	-7.75156418672266	9.07674448322366e-15	2.10630898369029e-12
LGO98_RS17085	274.686272954015	4.90249800390832	0.638672855377787	7.67607071856593	1.64042588862041e-14	3.60634680882497e-12
LGO98_RS03745	243.296521930821	4.9608827474264	0.655417547866601	7.56904169498389	3.75987471877651e-14	7.85249835016474e-12
LGO98_RS05135	237.95015646755	-3.51596234429275	0.470994590527093	-7.46497394026971	8.33161000814897e-14	1.62411509063429e-11
LGO98_RS05300	645.505405743303	-3.17854441270285	0.425992523424061	-7.46150281501235	8.55411347712576e-14	1.62411509063429e-11
LGO98_RS20815	294.53751856484	3.5717989171301	0.484375311107773	7.37403173783021	1.65543751756304e-13	3.00641848298297e-11
LGO98_RS17155	113.584059157343	4.7946976995974	0.662725344019093	7.2348186814767	4.661515044354e-13	8.11297847511111e-11
LGO98_RS17145	64.4215004540173	5.80362562198407	0.816149028593025	7.11098759988608	1.15215492563086e-12	1.92502044974403e-10
