LGO98_RS21805	1239.83301065302	5.3295346058833	0.437548707545666	12.1804373181175	3.95157313442377e-34	1.68771688571239e-30
LGO98_RS22135	475.422678248232	6.63429360188771	0.549596849229087	12.0712002101059	1.49931474869008e-33	3.20178664582766e-30
LGO98_RS05285	2708.64989395131	-5.34902426262295	0.449059178374071	-11.9116243921133	1.02951850978209e-32	1.46569118509311e-29
LGO98_RS11810	399.310533920447	5.35390440301484	0.470530158673784	11.378451103124	5.35422130498299e-30	5.71696979839559e-27
LGO98_RS21810	825.89923061706	4.43573253709229	0.417242362518577	10.6310694588084	2.13648297513054e-26	1.82498375735651e-23
LGO98_RS05290	1796.14762082923	-4.86822585743013	0.463871398808197	-10.4947747801176	9.1295171654873e-26	6.49869463563271e-23
LGO98_RS23060	161.004892375186	5.70457427323293	0.610068155030526	9.35071635225328	8.70560848398474e-21	5.31166483358555e-18
LGO98_RS25610	2864.81315905958	-3.99074070756071	0.455462219087123	-8.7619577218925	1.91888248952746e-18	1.02444338909647e-15
LGO98_RS14290	297.449511170078	-4.30307960233261	0.504848731216117	-8.5235028559288	1.54798963556833e-17	7.34607081501373e-15
LGO98_RS01355	5805.38831219639	-3.31790734896667	0.39212194044655	-8.46141724481986	2.64147480844631e-17	1.12817389068742e-14
LGO98_RS21815	346.273256867477	3.70893221117613	0.447289185552516	8.29202299312168	1.11338400216223e-16	4.32296643021352e-14
LGO98_RS22255	287.734535456581	-4.75183460106227	0.588962478868232	-8.06814486755342	7.13743294696985e-16	2.54033134304235e-13
LGO98_RS01880	419.404162586366	-3.74968179127104	0.466836218599306	-8.03211413741972	9.58071751805025e-16	3.14763419381482e-13
LGO98_RS10760	588.901015053905	-3.46001543645655	0.43174989130437	-8.01393470187893	1.11095707483138e-15	3.38921261900345e-13
LGO98_RS01035	60.2900201735668	6.93456953899908	0.872416617434226	7.94869033947751	1.88493558254641e-15	5.36703991537048e-13
LGO98_RS03745	132.749808928833	4.9675951680086	0.631864810613078	7.86180063293713	3.78650366281967e-15	1.01075982149393e-12
LGO98_RS22925	151.329814916981	4.95359566631017	0.634920323766092	7.80191699791154	6.09737482860547e-15	1.53187575841023e-12
LGO98_RS22250	456.963370256544	-4.01214756062461	0.525543124967572	-7.63428797755116	2.27071842347632e-14	5.3879102148152e-12
LGO98_RS10810	32876.8561114127	3.52257532408886	0.466127264399906	7.55711067153266	4.12121300612661e-14	9.26405302587723e-12
LGO98_RS13635	904.304978081615	-4.01451783625229	0.534030853463263	-7.5173893235149	5.58808277586192e-14	1.19333507678531e-11
LGO98_RS16800	399.210459265795	3.54368644422103	0.474554642290972	7.46739390666044	8.17986283980974e-14	1.66362829470607e-11
LGO98_RS12140	78.7857675976519	5.03958405262836	0.678923002186447	7.42290957354304	1.14575005463808e-13	2.22431749243602e-11
LGO98_RS18175	79.9867159623532	5.03815296070617	0.679986646861334	7.40919396573617	1.27069342280955e-13	2.35962243861722e-11
LGO98_RS21355	119.997260624633	3.92219466654069	0.531094025358205	7.38512293354327	1.52312593260576e-13	2.71052952423299e-11
LGO98_RS13445	161.320634357863	3.6328830234093	0.493901995633186	7.35547346544312	1.90251548243444e-13	3.12524754826058e-11
LGO98_RS04740	293.763140987157	-3.66506178667711	0.498174297960673	-7.35698690534701	1.88107793801277e-13	3.12524754826058e-11
LGO98_RS05300	340.187184243041	-3.99256372833514	0.547237810310531	-7.29584771576648	2.96784438229431e-13	4.69469013214036e-11
LGO98_RS06410	403.312899198591	-3.88123663729331	0.53275609048036	-7.28520369198181	3.21184654784262e-13	4.89921307351279e-11
LGO98_RS19550	1407.03360758822	-3.02529429155301	0.417884842068785	-7.23954062697262	4.50207008046593e-13	6.63046252195517e-11
LGO98_RS25790	287.264037976159	3.77891698533206	0.524569869644425	7.20383919094241	5.85404022499359e-13	8.33420193364920e-11
LGO98_RS16385	581.413342268052	-3.4461193094639	0.490647164293595	-7.02362014957412	2.16192068143903e-12	2.97856878400842e-10
LGO98_RS13455	169.837068196215	3.46639700351413	0.499251848377029	6.94318311445959	3.83361970990194e-12	5.11668430655974e-10
LGO98_RS19715	268.834011294964	-3.76725426093413	0.544458587098775	-6.91926686473709	4.53986938564732e-12	5.87569155942415e-10
LGO98_RS07070	86.9891700326247	5.31373124877246	0.775021139226056	6.85624040407312	7.06963690360973e-12	8.88071153391681e-10
