LGO98_RS21805	1224.55309918282	4.71365148111336	0.415139263126843	11.3543861055444	7.05335748627832e-30	2.7268280041952e-26
LGO98_RS09750	1241.80355008446	5.38306037310993	0.498858737747015	10.790750899586	3.80666405907417e-27	7.35828162619037e-24
LGO98_RS21810	816.490110398387	4.05014480666373	0.404318533613226	10.0172128407503	1.28063436776646e-23	1.65031082192838e-20
LGO98_RS21815	331.700513854873	4.12519370152449	0.43691181643496	9.44170779171082	3.66752330603212e-21	3.54466127528004e-18
LGO98_RS21800	1779.51554619933	5.028593718128	0.559107460531008	8.99396640737388	2.38465380702475e-19	1.59590101634042e-16
LGO98_RS22430	577.672526410054	3.79585451369381	0.422240188724667	8.98979920684196	2.47682516762611e-19	1.59590101634042e-16
LGO98_RS25790	273.863258719747	4.35104585213679	0.509501316708122	8.53981277271039	1.34439486927372e-17	7.42490080658886e-15
LGO98_RS20810	500.900521826092	-3.8884857120313	0.462014280196078	-8.41637559423711	3.88310963015929e-17	1.87651272877448e-14
LGO98_RS21795	1196.86722663055	3.87641410931168	0.472571253129404	8.20281403839477	2.34824301042341e-16	1.00870083092188e-13
LGO98_RS20655	416.820111097032	4.17551891210427	0.511766429217041	8.15903246817588	3.37718863873696e-16	1.30562112773571e-13
LGO98_RS21820	104.660919056359	4.09206187585185	0.527608596552236	7.7558665696356	8.77422412003966e-15	3.08374094982485e-12
LGO98_RS22410	207.294853364087	3.4857258871761	0.456112813086892	7.64224504807333	2.13466406924735e-14	6.87717607642522e-12
LGO98_RS05770	287.999672517743	3.33983285732579	0.445145617538243	7.50278723577205	6.24749154144944e-14	1.85790786917258e-11
LGO98_RS20790	1078.48402655104	-3.76263465527704	0.508796528236574	-7.39516574202632	1.41232000266302e-13	3.90002080735374e-11
LGO98_RS11900	102.553371696896	3.80197176678193	0.528000182726888	7.20070161178055	5.99035105479476e-13	1.5439131451891e-10
LGO98_RS20795	824.872599799672	-3.38767407636546	0.474041481399098	-7.14636631875968	8.91050805594772e-13	2.15300150901837e-10
LGO98_RS06035	158.868818790037	-3.80455047856891	0.548315648772539	-6.93861371107279	3.95966207271911e-12	9.00473739596005e-10
LGO98_RS21355	120.531145955708	3.36918535699666	0.494796450932331	6.80923509182048	9.81190275974596e-12	2.03076101370383e-09
LGO98_RS05465	207.562884980394	3.16952172782175	0.465641590329105	6.80678400222283	9.98046023289516e-12	2.03076101370383e-09
LGO98_RS20800	723.863659721015	-3.48976281330058	0.537089331226703	-6.4975463305704	8.1640554830217e-11	1.50296373796961e-08
LGO98_RS22925	150.841533187431	4.00632173088553	0.616482332137298	6.49868053314021	8.10275194144858e-11	1.50296373796961e-08
LGO98_RS11890	152.220220783803	3.23513248574517	0.50092300283245	6.45834283403284	1.05855719629206e-10	1.86017369130231e-08
LGO98_RS22435	447.631060188854	2.67813101278222	0.416236494462431	6.4341571400197	1.24160358774275e-10	2.0869736827015e-08
LGO98_RS07730	103.381162848746	3.27129026372263	0.509180698987599	6.42461560351153	1.32203160256049e-10	2.12957257312453e-08
LGO98_RS06195	176.307444237766	2.93308666915089	0.459825430023818	6.37869608255238	1.78602066404549e-10	2.76190235487995e-08
